tile,NDVI_count,NDVI_mean,NDVI_stdev,NDVI_min,NDVI_max
tile_282900_1551900.las,100.000000000000000,0.543437290489674,0.055704685046511,0.402998149394989,0.644300520420074
tile_283000_1550000.las,100.000000000000000,0.553454339504242,0.049724566225686,0.453548371791840,0.630935788154602
tile_283000_1550100.las,100.000000000000000,0.547766177654266,0.045459747923515,0.426728874444962,0.621209561824799
tile_283000_1550200.las,100.000000000000000,0.549628986120224,0.036368178031251,0.471118271350861,0.622138917446136
tile_283000_1550300.las,100.000000000000000,0.501699998676777,0.070171012346461,0.312015801668167,0.593283414840698
tile_283000_1550400.las,100.000000000000000,0.459039368033409,0.073830176762327,0.285125702619553,0.611327826976776
tile_283000_1550500.las,100.000000000000000,0.634631853103638,0.084723590750272,0.442053020000458,0.739448368549347
tile_283000_1550600.las,100.000000000000000,0.714867634773254,0.012623012214782,0.683101356029510,0.743798792362213
tile_283000_1550700.las,100.000000000000000,0.683618814945221,0.044566811012626,0.573872745037079,0.755022585391998
tile_283000_1550800.las,100.000000000000000,0.633832515478134,0.032238200983390,0.530704379081726,0.725471258163452
tile_283000_1550900.las,100.000000000000000,0.621620576381683,0.044239290540396,0.520803868770599,0.684657216072083
tile_283000_1551000.las,100.000000000000000,0.615477761626244,0.036648391219931,0.476970016956329,0.682341337203979
tile_283000_1551100.las,100.000000000000000,0.578558319807053,0.061562029688912,0.451280206441879,0.670405328273773
tile_283000_1551200.las,100.000000000000000,0.655164769291878,0.038346946770442,0.512632250785828,0.713831067085266
tile_283000_1551300.las,100.000000000000000,0.653029020428658,0.043825934630326,0.564121365547180,0.744399487972260
tile_283000_1551400.las,100.000000000000000,0.660244266986847,0.083729304206815,0.339941889047623,0.765310227870941
tile_283000_1551500.las,100.000000000000000,0.684835045337677,0.050275378219700,0.503817081451416,0.767045855522156
tile_283000_1551600.las,100.000000000000000,0.610892353653908,0.094544537569666,0.393569797277451,0.749085366725922
tile_283000_1551700.las,100.000000000000000,0.628524611294270,0.079188113961290,0.378700435161591,0.753701329231262
tile_283000_1551800.las,100.000000000000000,0.592288482785225,0.061933426041746,0.388357847929001,0.703869462013245
tile_283000_1551900.las,100.000000000000000,0.568410480320454,0.059603217644514,0.368816852569580,0.643759965896606
tile_283100_1550000.las,100.000000000000000,0.263928125174716,0.232790530462440,0.009544908069074,0.617791354656219
tile_283100_1550100.las,100.000000000000000,0.388655872158706,0.214169246864536,0.036237262189388,0.612791955471039
tile_283100_1550200.las,100.000000000000000,0.585004211068153,0.033617487147560,0.424132049083710,0.625495612621307
tile_283100_1550300.las,100.000000000000000,0.573343959450722,0.021876599355305,0.521605074405670,0.636134803295135
tile_283100_1550400.las,100.000000000000000,0.559446755647659,0.061924809816600,0.424012422561646,0.677922666072845
tile_283100_1550500.las,100.000000000000000,0.518578671514988,0.094940060211892,0.344030380249023,0.698035478591919
tile_283100_1550600.las,100.000000000000000,0.664681485295296,0.040331437237030,0.589241623878479,0.722981214523315
tile_283100_1550700.las,100.000000000000000,0.661880176067352,0.059750585825544,0.523355901241302,0.774428904056549
tile_283100_1550800.las,100.000000000000000,0.616771631240845,0.053179583179563,0.522622942924500,0.746100366115570
tile_283100_1550900.las,100.000000000000000,0.644821267127991,0.034485566235417,0.518934965133667,0.724054932594299
tile_283100_1551000.las,100.000000000000000,0.601416156291962,0.038298700099508,0.444097787141800,0.659348070621490
tile_283100_1551100.las,100.000000000000000,0.602398456037045,0.062869661760946,0.386240005493164,0.731467962265015
tile_283100_1551200.las,100.000000000000000,0.652195596694946,0.033627465809073,0.541434347629547,0.740351200103760
tile_283100_1551300.las,100.000000000000000,0.607628040313721,0.034969502514695,0.539471924304962,0.676084876060486
tile_283100_1551400.las,100.000000000000000,0.582582910060883,0.078216914928415,0.342202812433243,0.729579329490662
tile_283100_1551500.las,100.000000000000000,0.695040372014046,0.047900534083167,0.579813599586487,0.763552367687225
tile_283100_1551600.las,100.000000000000000,0.622523796260357,0.078372122677581,0.403257220983505,0.748729944229126
tile_283100_1551700.las,100.000000000000000,0.510304076522589,0.168478094146751,0.165945068001747,0.749086201190948
tile_283100_1551800.las,100.000000000000000,0.564005821943283,0.052191970976031,0.270649522542953,0.634938597679138
tile_283100_1551900.las,100.000000000000000,0.457951356619596,0.123255568180516,0.212676420807838,0.678177237510681
tile_283200_1550000.las,100.000000000000000,-0.000580295050022,0.019215433813226,-0.032676085829735,0.035249400883913
tile_283200_1550100.las,100.000000000000000,0.032680076688994,0.022719432571182,-0.032070681452751,0.147029727697372
tile_283200_1550200.las,100.000000000000000,0.365375623963773,0.238886047227009,0.035504970699549,0.682727038860321
tile_283200_1550300.las,100.000000000000000,0.613709713220596,0.056470916254579,0.505596220493317,0.714236438274384
tile_283200_1550400.las,100.000000000000000,0.693788574934006,0.028277108356565,0.626051247119904,0.746767401695251
tile_283200_1550500.las,100.000000000000000,0.533680183589458,0.121023236544326,0.369248420000076,0.757252514362335
tile_283200_1550600.las,100.000000000000000,0.528814593255520,0.083638007078252,0.366551578044891,0.656613290309906
tile_283200_1550700.las,100.000000000000000,0.563933202028275,0.044323095950121,0.464778959751129,0.634648621082306
tile_283200_1550800.las,100.000000000000000,0.567908484935761,0.048614987746849,0.389944314956665,0.627162933349609
tile_283200_1550900.las,100.000000000000000,0.579236322045326,0.072186390875224,0.413243800401688,0.704117238521576
tile_283200_1551000.las,100.000000000000000,0.552106631100178,0.049685170414135,0.415471196174622,0.640273332595825
tile_283200_1551100.las,100.000000000000000,0.618691284954548,0.048786702427107,0.388347625732422,0.715913653373718
tile_283200_1551200.las,100.000000000000000,0.633815823197365,0.040481778739217,0.542579054832458,0.717001318931580
tile_283200_1551300.las,100.000000000000000,0.602620836496353,0.037760301279740,0.516151130199432,0.682538270950317
tile_283200_1551400.las,100.000000000000000,0.602721347808838,0.049147919460007,0.493222951889038,0.704766333103180
tile_283200_1551500.las,100.000000000000000,0.609468495547771,0.073233076074802,0.437267124652863,0.730740487575531
tile_283200_1551600.las,100.000000000000000,0.529456733465195,0.086357684381593,0.382656902074814,0.685719847679138
tile_283200_1551700.las,100.000000000000000,0.500025671720505,0.151987450198831,0.153403595089912,0.704675018787384
tile_283200_1551800.las,100.000000000000000,0.544852579534054,0.055378732494734,0.337538391351700,0.675766110420227
tile_283200_1551900.las,100.000000000000000,0.509670686125755,0.094059173532915,0.292070746421814,0.682140171527863
tile_283300_1550000.las,100.000000000000000,-0.013733604964582,0.012690968232418,-0.051098458468914,0.019281802698970
tile_283300_1550100.las,100.000000000000000,-0.021299706842692,0.020273139191240,-0.062254734337330,0.039001975208521
tile_283300_1550200.las,100.000000000000000,0.009528332153568,0.070192730504599,-0.046275474131107,0.497540056705475
tile_283300_1550300.las,100.000000000000000,0.399294859683141,0.288957036582274,-0.005980363115668,0.747132182121277
tile_283300_1550400.las,100.000000000000000,0.694050076007843,0.048756278517019,0.329719603061676,0.750313580036163
tile_283300_1550500.las,100.000000000000000,0.686742718219757,0.051408810125196,0.541071474552155,0.758305966854095
tile_283300_1550600.las,100.000000000000000,0.474876041710377,0.057725026725898,0.377362459897995,0.620931029319763
tile_283300_1550700.las,100.000000000000000,0.593634760677815,0.036731062204720,0.490768462419510,0.661911606788635
tile_283300_1550800.las,100.000000000000000,0.501010345816612,0.042804052019834,0.375909268856049,0.633787453174591
tile_283300_1550900.las,100.000000000000000,0.528857793211937,0.036356642895134,0.438661754131317,0.600186765193939
tile_283300_1551000.las,100.000000000000000,0.559390578269959,0.032741570607232,0.458741366863251,0.614227056503296
tile_283300_1551100.las,100.000000000000000,0.565190831124783,0.045147891401155,0.430271238088608,0.629462361335754
tile_283300_1551200.las,100.000000000000000,0.603524585962296,0.037444211684365,0.500774562358856,0.666061818599701
tile_283300_1551300.las,100.000000000000000,0.630889500379562,0.032704280924639,0.550379693508148,0.701344966888428
tile_283300_1551400.las,100.000000000000000,0.660788632035255,0.034058954302123,0.562000751495361,0.723507702350616
tile_283300_1551500.las,100.000000000000000,0.668644063472748,0.034651044485377,0.583890080451965,0.722268760204315
tile_283300_1551600.las,100.000000000000000,0.639207398295403,0.031734438913738,0.552900910377502,0.705630540847778
tile_283300_1551700.las,100.000000000000000,0.548026772141457,0.090556823135743,0.397159188985825,0.701152265071869
tile_283300_1551800.las,100.000000000000000,0.611607686579227,0.052251619113530,0.466403126716614,0.710642158985138
tile_283300_1551900.las,100.000000000000000,0.562551957368851,0.053945751644006,0.407699525356293,0.679824173450470
tile_283400_1550000.las,100.000000000000000,-0.073833675067872,0.015713765434320,-0.098822593688965,-0.021008979529142
tile_283400_1550100.las,100.000000000000000,-0.062368427775800,0.009881971074404,-0.090703941881657,-0.038506466895342
tile_283400_1550200.las,100.000000000000000,-0.042548170657828,0.012636843992981,-0.065057411789894,-0.013533369638026
tile_283400_1550300.las,100.000000000000000,-0.007872102265246,0.022414413825815,-0.040728397667408,0.091781578958035
tile_283400_1550400.las,100.000000000000000,0.376350280988263,0.290558454332395,0.001530475798063,0.740747809410095
tile_283400_1550500.las,100.000000000000000,0.675057970881462,0.036614090700628,0.587358176708221,0.728948891162872
tile_283400_1550600.las,100.000000000000000,0.480764004886150,0.070363613893054,0.354372292757034,0.615510463714600
tile_283400_1550700.las,100.000000000000000,0.581994822025299,0.047260988813687,0.479320347309113,0.685296952724457
tile_283400_1550800.las,100.000000000000000,0.499399324059486,0.029228470990585,0.417833149433136,0.558555901050568
tile_283400_1550900.las,100.000000000000000,0.494572766125202,0.042546173826657,0.363420486450195,0.557646453380585
tile_283400_1551000.las,100.000000000000000,0.530757223963737,0.043639935801274,0.396117001771927,0.604243338108063
tile_283400_1551100.las,100.000000000000000,0.541128394305706,0.040351133366023,0.444943577051163,0.615955710411072
tile_283400_1551200.las,100.000000000000000,0.648972797393799,0.034590668738147,0.555788278579712,0.732408046722412
tile_283400_1551300.las,100.000000000000000,0.687961898446083,0.048290205404373,0.536925911903381,0.774496734142303
tile_283400_1551400.las,100.000000000000000,0.710448139905930,0.035003083960054,0.616424679756165,0.772055327892303
tile_283400_1551500.las,100.000000000000000,0.702589461803436,0.031008492545006,0.623835265636444,0.759667098522186
tile_283400_1551600.las,100.000000000000000,0.639395173788071,0.031097975210143,0.556567370891571,0.696673393249512
tile_283400_1551700.las,100.000000000000000,0.659972993135452,0.029248574143597,0.577782988548279,0.711785614490509
tile_283400_1551800.las,100.000000000000000,0.621345919966698,0.034578706354165,0.518595755100250,0.698072075843811
tile_283400_1551900.las,100.000000000000000,0.568443929255009,0.091831192517909,0.297800958156586,0.664618611335754
tile_283500_1550100.las,100.000000000000000,-0.080283946767449,0.005840049467153,-0.094182960689068,-0.063073299825191
tile_283500_1550200.las,100.000000000000000,-0.064482476748526,0.007382461186023,-0.077987186610699,-0.044295668601990
tile_283500_1550300.las,100.000000000000000,-0.042974271299317,0.011176900583997,-0.067931920289993,-0.012425000779331
tile_283500_1550400.las,100.000000000000000,0.172517503972631,0.245867206752936,-0.042756479233503,0.710494101047516
tile_283500_1550500.las,100.000000000000000,0.522277486771345,0.132257461491561,0.238519772887230,0.716913819313049
tile_283500_1550600.las,100.000000000000000,0.404835750311613,0.152614221106111,0.197204574942589,0.707407534122467
tile_283500_1550700.las,100.000000000000000,0.665543743669987,0.068061856360102,0.380803197622299,0.758740782737732
tile_283500_1550800.las,100.000000000000000,0.600552864372730,0.091003699890191,0.354384124279022,0.733785212039948
tile_283500_1550900.las,100.000000000000000,0.573445573449135,0.087315600211588,0.359779566526413,0.729287147521973
tile_283500_1551000.las,100.000000000000000,0.616101610362530,0.066937785720992,0.436396479606628,0.739360570907593
tile_283500_1551100.las,100.000000000000000,0.597152354717255,0.019012788207836,0.537521541118622,0.625981628894806
tile_283500_1551200.las,100.000000000000000,0.649401710033417,0.057775234793439,0.551505565643311,0.762800157070160
tile_283500_1551300.las,100.000000000000000,0.670677623152733,0.047698547887605,0.565146923065186,0.770044803619385
tile_283500_1551400.las,100.000000000000000,0.699128728508949,0.050307671490081,0.567689061164856,0.769991695880890
tile_283500_1551500.las,100.000000000000000,0.642116958498955,0.066547919582604,0.500329256057739,0.735921919345856
tile_283500_1551600.las,100.000000000000000,0.583799839615822,0.059130527633057,0.466751545667648,0.679204881191254
tile_283500_1551700.las,100.000000000000000,0.624158434569836,0.055304283995165,0.495053678750992,0.731083333492279
tile_283500_1551800.las,100.000000000000000,0.555427733361721,0.077890217467082,0.430050909519196,0.710882782936096
tile_283500_1551900.las,100.000000000000000,0.534012915790081,0.060172726063157,0.394790053367615,0.658949851989746
tile_283600_1550000.las,100.000000000000000,-0.092602654621005,0.004977801263665,-0.102488890290260,-0.079085893929005
tile_283600_1550100.las,100.000000000000000,-0.080512742921710,0.006307409113838,-0.099037960171700,-0.066825404763222
tile_283600_1550200.las,100.000000000000000,-0.072933912947774,0.005965992308045,-0.089119181036949,-0.061536058783531
tile_283600_1550300.las,100.000000000000000,-0.054865087717772,0.008252391587129,-0.070854045450687,-0.031607512384653
tile_283600_1550400.las,100.000000000000000,0.209453802428907,0.193015518659724,-0.051405720412731,0.481074392795563
tile_283600_1550500.las,100.000000000000000,0.244403807595372,0.094958029456525,0.113825149834156,0.500307142734528
tile_283600_1550600.las,100.000000000000000,0.313026144504547,0.114789965600308,0.109040275216103,0.581841468811035
tile_283600_1550700.las,100.000000000000000,0.455734879076481,0.093371064230050,0.289075732231140,0.603573381900787
tile_283600_1550800.las,100.000000000000000,0.496852647960186,0.162062430341848,0.220252498984337,0.734332859516144
tile_283600_1550900.las,100.000000000000000,0.562312083095312,0.185143624632232,0.196957334876060,0.759742498397827
tile_283600_1551000.las,100.000000000000000,0.635904304981232,0.086961143002440,0.418238312005997,0.757888317108154
tile_283600_1551100.las,100.000000000000000,0.566818226575851,0.099102753394824,0.264238566160202,0.710458576679230
tile_283600_1551200.las,100.000000000000000,0.652611927986145,0.079164761646523,0.382929503917694,0.761151969432831
tile_283600_1551300.las,100.000000000000000,0.679838348627090,0.056150524057695,0.534170269966125,0.749082982540131
tile_283600_1551400.las,100.000000000000000,0.589495718479156,0.032434502812576,0.521905183792114,0.663126230239868
tile_283600_1551500.las,100.000000000000000,0.600614368319511,0.030194708043364,0.485814154148102,0.645447731018066
tile_283600_1551600.las,100.000000000000000,0.623428033590317,0.024201850277064,0.541437804698944,0.671343863010406
tile_283600_1551700.las,100.000000000000000,0.613418464064598,0.043778381563320,0.527759730815887,0.694000124931335
tile_283600_1551800.las,100.000000000000000,0.612906019687653,0.036447898257697,0.519500911235809,0.686842083930969
tile_283600_1551900.las,100.000000000000000,0.540572065711021,0.066793009999800,0.340492755174637,0.629509091377258
tile_283700_1550000.las,100.000000000000000,-0.094091335535049,0.005274622606132,-0.107741400599480,-0.078097619116306
tile_283700_1550100.las,100.000000000000000,-0.087530041113496,0.005339205940951,-0.100187957286835,-0.074617274105549
tile_283700_1550200.las,100.000000000000000,-0.081021246165037,0.006050714865927,-0.094057127833366,-0.066652007400990
tile_283700_1550300.las,100.000000000000000,-0.059094659332186,0.009298955369440,-0.078426577150822,-0.025555817410350
tile_283700_1550400.las,100.000000000000000,0.132881010319106,0.097457676793214,-0.057648699730635,0.286875516176224
tile_283700_1550500.las,100.000000000000000,0.188706079535186,0.094349239732428,0.046562824398279,0.372305691242218
tile_283700_1550600.las,100.000000000000000,0.310667250305414,0.072855275051984,0.122373387217522,0.491140633821487
tile_283700_1550700.las,100.000000000000000,0.453613843023777,0.121129738247909,0.279488414525986,0.694911360740662
tile_283700_1550800.las,100.000000000000000,0.392949916124344,0.134742752928817,0.193124607205391,0.686608314514160
tile_283700_1550900.las,100.000000000000000,0.330116872638464,0.116830281768720,0.156117096543312,0.611537337303162
tile_283700_1551000.las,100.000000000000000,0.579707467854023,0.089535272350144,0.285757124423981,0.716688871383667
tile_283700_1551100.las,100.000000000000000,0.460397350788116,0.116691981300489,0.264001160860062,0.670528888702393
tile_283700_1551200.las,100.000000000000000,0.465598711967468,0.098975049625525,0.280958861112595,0.645050883293152
tile_283700_1551300.las,100.000000000000000,0.514825237691402,0.106719511910047,0.226281285285950,0.677269876003265
tile_283700_1551400.las,100.000000000000000,0.532294149100780,0.059831272923398,0.407349139451981,0.624362468719482
tile_283700_1551500.las,100.000000000000000,0.618245862126350,0.020779635593572,0.565497517585754,0.663929224014282
tile_283700_1551600.las,100.000000000000000,0.603452385663986,0.039312664838811,0.400913029909134,0.660273790359497
tile_283700_1551700.las,100.000000000000000,0.588884873986244,0.045891066251906,0.435923427343369,0.662089049816132
tile_283700_1551800.las,100.000000000000000,0.546305052340031,0.054903536183509,0.437982141971588,0.661795496940613
tile_283700_1551900.las,100.000000000000000,0.567100647091866,0.044863936496005,0.414610058069229,0.644487798213959
tile_283800_1550000.las,100.000000000000000,-0.094777579382062,0.008372773688798,-0.119994334876537,-0.082081340253353
tile_283800_1550100.las,100.000000000000000,-0.088922370672226,0.005334243645019,-0.098211564123631,-0.075200699269772
tile_283800_1550200.las,100.000000000000000,-0.081055277884007,0.005655873790715,-0.091621585190296,-0.068504601716995
tile_283800_1550300.las,100.000000000000000,-0.045526460184483,0.032612228122279,-0.074609421193600,0.070188589394093
tile_283800_1550400.las,100.000000000000000,0.106683280579746,0.032309233030117,0.038519270718098,0.197706267237663
tile_283800_1550500.las,100.000000000000000,0.161073264405131,0.042786720796356,0.073045112192631,0.274712353944778
tile_283800_1550600.las,100.000000000000000,0.312112783268094,0.086154340772304,0.119207501411438,0.496306210756302
tile_283800_1550700.las,100.000000000000000,0.549073668122292,0.097245715347521,0.262798696756363,0.710116982460022
tile_283800_1550800.las,100.000000000000000,0.360041834712028,0.127735758247951,0.198762491345406,0.670547485351562
tile_283800_1550900.las,100.000000000000000,0.287645476311445,0.054398249990758,0.226793676614761,0.497681736946106
tile_283800_1551000.las,100.000000000000000,0.530389017164707,0.082444246102350,0.280026614665985,0.637391030788422
tile_283800_1551100.las,100.000000000000000,0.522627502977848,0.079260116091099,0.333005666732788,0.692701756954193
tile_283800_1551200.las,100.000000000000000,0.489341108798981,0.114040673353147,0.258008062839508,0.688106417655945
tile_283800_1551300.las,100.000000000000000,0.453733484745026,0.073110603341478,0.269231855869293,0.603379964828491
tile_283800_1551400.las,100.000000000000000,0.470017168819904,0.047453125834175,0.307919412851334,0.566734731197357
tile_283800_1551500.las,100.000000000000000,0.552764191031456,0.052239442320084,0.399341553449631,0.625264465808868
tile_283800_1551600.las,100.000000000000000,0.588568423986435,0.039366559207667,0.486722141504288,0.658785402774811
tile_283800_1551700.las,100.000000000000000,0.602839249968529,0.029311267206578,0.544996380805969,0.655891120433807
tile_283800_1551800.las,100.000000000000000,0.514120754003525,0.068859070088392,0.339905291795731,0.616614341735840
tile_283800_1551900.las,100.000000000000000,0.475873403847218,0.086566786530948,0.286295145750046,0.633980512619019
tile_283900_1550000.las,100.000000000000000,-0.101851261109114,0.008958737873398,-0.123991563916206,-0.084420152008533
tile_283900_1550100.las,100.000000000000000,-0.087382652312517,0.007735166216855,-0.101945795118809,-0.065188921988010
tile_283900_1550200.las,100.000000000000000,-0.074520438238978,0.008732600492789,-0.093174509704113,-0.050186928361654
tile_283900_1550300.las,100.000000000000000,-0.030092492034892,0.024612267968247,-0.082728043198586,0.027869505807757
tile_283900_1550400.las,100.000000000000000,0.031091612108576,0.034894206420706,-0.006653489544988,0.188648357987404
tile_283900_1550500.las,100.000000000000000,0.217598791718483,0.088549435647070,0.042632810771465,0.393168330192566
tile_283900_1550600.las,100.000000000000000,0.325679355710745,0.134654064642928,0.130219787359238,0.602358281612396
tile_283900_1550700.las,100.000000000000000,0.268361345380545,0.095735268811165,0.103175915777683,0.515068292617798
tile_283900_1550800.las,100.000000000000000,0.233527919426560,0.070973521427731,0.119970224797726,0.464748889207840
tile_283900_1550900.las,100.000000000000000,0.230085568577051,0.081742283918135,0.081701137125492,0.541671335697174
tile_283900_1551000.las,100.000000000000000,0.349166500568390,0.105538185069721,0.101738408207893,0.589671969413757
tile_283900_1551100.las,100.000000000000000,0.557638731300831,0.087892548158736,0.334588855504990,0.703812599182129
tile_283900_1551200.las,100.000000000000000,0.561654578447342,0.098765748106216,0.272835135459900,0.715788066387177
tile_283900_1551300.las,100.000000000000000,0.469668185412884,0.095135398700190,0.294153988361359,0.644191205501556
tile_283900_1551400.las,100.000000000000000,0.398761680126190,0.098329243242589,0.122500583529472,0.552471220493317
tile_283900_1551500.las,100.000000000000000,0.460544285178185,0.046995588955939,0.272416800260544,0.544680416584015
tile_283900_1551600.las,100.000000000000000,0.492661983966827,0.093047301052864,0.221320524811745,0.608373820781708
tile_283900_1551700.las,100.000000000000000,0.484764867424965,0.103875555114393,0.249092876911163,0.628956556320190
tile_283900_1551800.las,100.000000000000000,0.524541781246662,0.063103752721264,0.330132454633713,0.629977524280548
tile_283900_1551900.las,100.000000000000000,0.526803728938103,0.057882446787520,0.397781550884247,0.645826637744904
